Genero,Campesino,Estrato,Autoidentificacion_Etnica,NIvel_educacion,Discapacidad,Tipo_formacion,Victima_del_conflicto,Disponibilidad_Equipo,tiempo_segundos,Eje_tematico,Eje Final,Puntaje_eje_tematico_selecionado,linea_1_programacion,linea_2_inteligecia_artificial,linea_3_analisis_de_datos,linea_4_blockchain,linea_5_arquitectura_en_la_nube,linea_1_des_programacion,linea_2_des_inteligecia_artificial,linea_3_des_analisis_de_datos,linea_4_des_blockchain,linea_5_des_arquitectura_en_la_nube,area_1_alfabetizacion_datos,area_2_comunicacion_y_colaboracion,area_3_contenidos_digitales,area_4_seguridad,area_5_solucion_de_problemas,area_6_igles,area_1_des_alfabetizacion_datos,area_2_des_comunicacion_y_colaboracion,area_3_des_contenidos_digitales,area_4_des_seguridad,area_5_des_solucion_de_problemas,Matriculado (SI o NO),"Estado (FORMADO, NO APROBADO, INACTIVO, EN FORMACION)",Programa de Formación (Nombre del Curso),"Cohorte (1,2,3,4,5,6,7 o 8)","Tipo de formación (PRESENCIAL,VIRTUAL,HIBRIDO)",Nivel,Asistencia horas,Total_horas posibles,dia,mes,year
0.0,0,4,0,7,0,0,0,1,4062,2,2,79.8214,83.3929,79.8214,82.3214,81.25,80.3571,0,2,0,0,0,94,84,100,92,86,28,0,0,0,0,0,1,1,4,0,2,2,159,1,18,12,2023
1.0,0,2,0,5,0,0,0,1,1714,0,0,63.5714,63.5714,65.7143,66.3393,65.1786,65.9821,2,2,2,2,2,78,76,67,70,75,22,2,2,2,2,2,1,2,5,0,2,2,0,1,18,12,2023
0.0,1,3,0,6,0,0,0,1,6475,1,1,83.3036,83.0357,83.3036,83.3036,82.8571,81.7857,0,0,0,0,0,93,95,95,92,89,28,0,0,0,0,0,1,1,1,0,2,3,159,1,18,12,2023
1.0,0,3,0,2,0,0,0,1,6735,0,0,81.6071,81.6071,79.9107,82.1429,81.4286,80.2679,0,2,0,0,0,95,87,94,92,86,22,0,0,0,0,0,1,2,5,0,2,3,0,1,18,12,2023
1.0,0,5,0,7,0,0,0,1,2510,5,3,61.5179,61.0714,62.9464,70.5357,61.5179,43.0357,2,2,2,2,1,89,91,97,58,0,21,0,0,0,1,1,1,2,1,0,2,1,0,1,17,12,2023
1.0,0,2,0,5,0,0,0,1,6935,4,4,48.75,67.7679,67.5893,74.7321,72.4107,48.75,2,2,2,2,1,90,95,101,85,0,23,0,0,0,0,1,1,3,5,0,2,1,72,1,17,12,2023
1.0,0,3,0,6,0,0,0,1,5274,5,3,78.9286,80.2679,78.4821,80.0893,78.9286,77.7679,0,2,0,2,2,91,86,95,88,83,34,0,0,0,0,0,1,1,3,0,2,2,135,1,18,12,2023
1.0,0,2,0,6,0,1,0,1,7071,1,1,52.1429,31.9643,46.9643,52.1429,33.9286,26.0714,1,1,1,1,1,78,88,48,0,0,10,2,0,1,1,1,1,1,1,0,2,1,159,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,6727,2,2,83.8393,84.2857,83.8393,83.9286,81.875,81.25,0,0,0,0,0,93,95,101,88,88,25,0,0,0,0,0,1,1,1,0,2,2,159,1,18,12,2023
1.0,0,2,0,5,0,0,0,1,5908,0,0,84.9107,84.9107,83.8393,82.5,82.9464,80.0893,0,0,0,0,0,87,96,103,94,84,34,0,0,0,0,0,1,1,5,0,2,2,156,1,18,12,2023
1.0,0,2,0,2,0,0,0,1,6692,0,0,46.25,46.25,53.8393,63.5714,39.375,31.7857,1,1,2,1,1,93,85,85,0,0,13,0,0,0,1,1,1,3,5,0,2,1,60,1,18,12,2023
0.0,0,4,0,2,0,0,0,1,6826,1,1,77.0536,74.7321,73.8393,77.0536,72.2321,70,2,2,2,2,2,91,84,94,74,69,22,0,0,0,2,2,1,1,1,9,1,2,159,1,16,12,2023
1.0,0,1,0,4,0,0,1,1,3129,1,1,82.2321,81.9643,80.8929,82.2321,81.3393,78.9286,0,0,0,0,2,93,91,97,91,82,16,0,0,0,0,0,1,2,1,9,2,3,0,1,18,12,2023
1.0,0,3,0,5,0,0,0,1,6708,0,0,70.8929,70.8929,67.1429,73.3036,73.8393,56.7857,2,2,2,2,1,86,82,98,92,25,23,0,0,0,0,1,1,3,4,0,2,2,84,1,16,12,2023
0.0,0,1,0,5,0,0,0,1,1911,1,1,74.4643,75.7143,78.125,74.4643,76.4286,72.9464,2,2,2,2,2,76,96,87,87,77,19,2,0,0,0,2,1,1,1,0,2,1,159,1,18,12,2023
1.0,0,2,0,4,0,0,0,1,5329,1,1,83.75,84.5536,81.7857,83.75,82.0536,81.25,0,0,0,0,0,95,88,102,91,87,37,0,0,0,0,0,1,1,1,0,2,2,159,1,16,12,2023
0.0,0,2,0,3,0,0,0,1,1076,0,0,7.5,7.5,7.5,30,15,15,1,1,1,1,1,84,0,0,0,0,2,0,1,1,1,1,1,2,5,0,2,1,0,1,18,12,2023
1.0,0,3,0,2,2,0,0,1,6914,0,0,40.625,40.625,50.1786,58.9286,36.875,29.4643,1,1,1,1,1,88,83,71,0,0,7,0,0,2,1,1,1,3,5,0,1,1,25,1,17,12,2023
1.0,0,3,0,6,0,0,0,1,6956,1,1,74.9107,67.7679,70.8036,74.9107,70.0893,59.2857,2,2,2,2,1,91,94,88,72,39,20,0,0,0,2,1,1,1,1,0,2,2,129,1,18,12,2023
0.0,1,2,0,5,0,0,0,1,7101,2,2,67.3214,63.3036,67.3214,73.9286,65.9821,45.5357,2,2,2,2,1,92,101,97,64,0,21,0,0,0,2,1,1,1,4,0,2,1,153,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,6159,4,4,81.6071,79.8214,79.6429,79.375,79.5536,81.6071,2,2,2,2,0,89,87,87,89,96,28,0,0,0,0,0,1,1,2,0,2,1,159,1,16,12,2023
0.0,0,3,0,7,0,0,0,1,6417,2,2,83.9286,85,83.9286,82.7679,82.3214,82.9464,0,0,0,0,0,89,93,100,91,94,19,0,0,0,0,0,1,2,4,0,2,1,0,1,17,12,2023
1.0,0,3,0,3,0,0,0,1,6779,0,0,81.1607,81.1607,79.4643,80,79.6429,77.0536,0,2,2,2,2,88,89,98,90,80,28,0,0,0,0,2,1,3,5,0,2,3,3,1,18,12,2023
1.0,0,3,0,5,0,0,0,1,5056,0,0,64.4643,64.4643,63.5714,70.0893,65.9821,65.3571,2,2,2,2,2,92,68,72,70,67,25,0,2,2,2,2,1,2,5,9,2,1,0,1,16,12,2023
0.0,1,1,0,5,0,0,0,1,1513,5,3,65.2679,64.9107,62.6786,66.9643,65.2679,66.0714,2,2,2,2,2,83,64,72,73,73,22,0,2,2,2,2,1,3,5,0,1,1,2,1,18,12,2023
0.0,0,2,0,2,0,0,0,1,2785,2,2,46.6964,25.625,46.6964,56.9643,36.875,28.4821,1,1,1,1,1,101,94,23,0,0,10,0,0,1,1,1,1,1,4,11,2,1,159,1,18,12,2023
1.0,0,2,0,2,3,0,0,1,7100,5,3,84.1071,86.7857,85.4464,85,84.1071,82.7679,0,0,0,0,0,92,96,105,93,89,37,0,0,0,0,0,1,1,3,0,2,3,137,1,18,12,2023
0.0,0,3,0,6,0,0,0,1,7145,0,0,77.9464,77.9464,78.0357,79.7321,75.2679,72.0536,2,2,2,2,2,91,92,99,77,70,26,0,0,0,2,2,1,1,5,0,2,1,159,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,5784,1,1,85,85.1786,82.0536,85,83.2143,81.5179,0,0,0,0,0,98,88,103,93,85,37,0,0,0,0,0,1,1,1,0,2,3,159,1,18,12,2023
0.0,0,2,0,6,0,0,0,1,4050,0,0,78.0357,78.0357,79.4643,80.7143,79.8214,78.3929,2,2,0,2,2,94,92,86,88,84,28,0,0,0,0,0,1,1,5,9,2,2,159,1,18,12,2023
1.0,0,2,0,2,0,0,0,1,6931,0,0,62.1429,62.1429,60,69.2857,65.5357,44.8214,2,1,2,2,1,88,80,94,76,0,17,0,2,0,2,1,1,1,5,9,2,1,159,1,17,12,2023
1.0,0,2,0,2,0,0,0,1,1658,5,3,16.7857,8.39286,11.0714,31.7857,16.7857,15.8929,1,1,1,1,1,84,10,0,0,0,5,0,1,1,1,1,1,1,5,13,1,1,133,1,18,12,2023
0.0,0,3,0,4,0,0,0,1,7051,1,1,78.4821,74.1964,74.6429,78.4821,76.3393,66.875,2,2,2,2,2,93,92,93,85,52,20,0,0,0,0,1,1,1,1,0,2,1,159,1,17,12,2023
1.0,1,2,0,4,0,0,0,1,5136,0,0,82.9464,82.9464,80.1786,79.6429,80.7143,77.4107,0,0,2,0,2,84,89,102,94,80,34,0,0,0,0,2,1,1,5,11,2,3,159,1,17,12,2023
1.0,0,3,0,2,0,0,0,1,2372,0,0,64.1964,64.1964,70.4464,69.6429,69.0179,68.6607,2,2,2,2,2,82,89,62,73,77,28,0,0,2,2,2,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,3,0,7,0,0,0,1,4365,1,1,80.2679,77.5,76.6964,80.2679,79.6429,76.0714,2,2,0,2,2,96,86,88,91,76,28,0,0,0,0,2,1,1,1,0,2,1,157,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,4364,1,1,81.9643,83.0357,82.0536,81.9643,82.7679,80.8929,0,0,0,0,0,90,92,96,95,87,37,0,0,0,0,0,1,1,1,0,2,3,159,1,18,12,2023
1.0,1,1,2,6,0,0,1,1,3197,1,1,65.8929,65.7143,67.0536,65.8929,64.2857,62.0536,2,2,2,2,2,71,81,80,68,64,16,2,0,2,2,2,1,3,1,0,2,2,34,1,18,12,2023
0.0,0,2,0,6,0,0,0,1,6844,0,0,79.1071,79.1071,77.2321,78.0357,75.0893,78.0357,2,2,2,2,2,88,82,94,79,91,22,0,0,0,2,0,1,1,5,9,2,1,159,1,18,12,2023
1.0,0,2,0,4,0,1,0,1,7001,0,0,51.6964,51.6964,59.6429,67.3214,42.1429,33.6607,1,1,2,1,1,92,95,98,0,0,10,0,0,0,1,1,1,2,5,9,1,1,0,1,18,12,2023
0.0,0,2,2,6,0,1,0,1,6861,2,2,41.25,17.5893,41.25,49.1071,32.6786,24.5536,1,1,1,1,1,90,91,4,0,0,7,0,0,1,1,1,1,2,4,9,1,1,0,1,18,12,2023
0.0,0,3,0,5,0,0,0,1,7096,0,0,77.5,77.5,76.6071,80.1786,79.6429,71.7857,2,2,0,2,2,94,90,94,92,62,23,0,0,0,0,2,1,3,5,0,2,1,22,1,18,12,2023
1.0,0,2,0,6,0,1,0,1,4742,2,2,81.5179,84.8214,81.5179,82.3214,81.875,80.1786,0,0,0,0,0,90,88,104,93,85,37,0,0,0,0,0,1,1,4,0,2,1,159,1,18,12,2023
1.0,0,2,0,4,0,0,0,1,5020,0,0,83.6607,83.6607,82.6786,82.1429,80.2679,81.9643,0,0,0,0,0,90,91,99,86,94,37,0,0,0,0,0,1,1,5,0,2,2,159,1,18,12,2023
1.0,0,3,0,7,0,0,0,1,5828,2,2,81.0714,82.5893,81.0714,83.4821,81.5179,78.4821,0,0,0,0,2,96,91,100,90,79,31,0,0,0,0,2,1,1,4,0,2,2,147,1,18,12,2023
0.0,0,3,0,6,0,0,0,1,7195,1,1,81.0714,80.4464,79.375,81.0714,79.0179,78.3036,0,2,0,2,2,93,88,95,86,84,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,18,12,2023
1.0,0,2,0,4,0,0,0,1,7185,1,1,72.4107,64.0179,65.7143,72.4107,73.2143,49.6429,2,2,2,2,1,89,94,86,91,4,14,0,0,0,0,1,1,1,1,10,1,1,133,1,18,12,2023
0.0,0,1,0,4,0,0,1,1,6504,0,0,60.4464,60.4464,63.4821,72.0536,59.6429,42.5893,2,2,2,1,1,94,93,98,49,0,21,0,0,0,1,1,1,2,5,0,2,2,0,1,18,12,2023
1.0,1,2,0,5,0,0,0,1,6618,1,1,87.1429,84.8214,84.8214,87.1429,84.1964,83.125,0,0,0,0,0,102,96,99,90,88,31,0,0,0,0,0,1,1,1,0,2,3,159,1,16,12,2023
0.0,0,2,0,2,2,0,0,1,2362,2,2,68.8393,71.1607,68.8393,73.3036,71.3393,68.9286,2,2,2,2,2,89,74,84,80,69,16,0,2,0,2,2,1,3,2,0,2,1,6,1,18,12,2023
0.0,0,2,0,5,0,0,0,1,6283,0,0,54.0179,54.0179,60.625,69.2857,43.0357,34.6429,1,2,2,1,1,95,94,104,0,0,21,0,0,0,1,1,1,1,5,0,2,1,159,1,18,12,2023
1.0,0,2,0,2,0,0,0,1,5523,0,0,75,75,76.3393,75.4464,75.1786,78.3929,2,2,2,2,2,85,85,79,82,95,28,0,0,2,0,0,1,1,5,0,2,1,159,1,18,12,2023
1.0,0,3,0,4,0,0,0,1,7192,1,1,76.6071,69.9107,68.4821,76.6071,76.0714,50.8929,2,2,2,2,1,93,94,102,94,0,25,0,0,0,0,1,1,2,1,0,1,2,0,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,5052,2,2,74.6429,76.25,74.6429,74.5536,74.7321,73.0357,2,2,2,2,2,81,83,91,85,78,19,0,0,0,0,2,1,1,4,0,2,1,159,1,18,12,2023
1.0,1,2,0,6,0,1,1,1,3905,0,0,82.2321,82.2321,83.3036,84.4643,79.4643,81.25,0,0,0,2,0,98,95,97,79,91,37,0,0,0,2,0,1,1,5,0,2,1,159,1,17,12,2023
1.0,0,2,0,4,0,0,0,1,5133,1,1,80.0893,79.375,83.0357,80.0893,79.2857,79.1071,2,0,0,2,2,86,101,89,84,89,22,0,0,0,0,0,1,1,1,0,2,2,159,1,17,12,2023
1.0,1,3,0,5,0,0,1,1,6336,0,0,81.25,81.25,78.3929,81.25,80.5357,78.5714,0,2,0,0,2,94,84,96,92,82,25,0,0,0,0,0,1,1,5,0,2,3,159,1,18,12,2023
1.0,0,2,0,4,0,0,0,1,7161,0,0,51.5179,51.5179,59.0179,65.5357,41.1607,32.7679,1,1,2,1,1,87,94,99,0,0,11,0,0,0,1,1,1,2,5,9,2,1,0,1,18,12,2023
0.0,0,3,0,6,0,0,0,1,6397,2,2,84.6429,86.875,84.6429,84.8214,83.8393,83.9286,0,0,0,0,0,93,92,104,93,93,37,0,0,0,0,0,1,1,4,0,2,1,159,1,18,12,2023
0.0,0,3,0,6,0,0,0,1,6581,5,3,83.3036,84.7321,84.4643,84.1071,83.3036,81.25,0,0,0,0,0,92,97,101,92,86,28,0,0,0,0,0,1,1,1,0,2,1,159,1,18,12,2023
0.0,0,2,0,5,0,0,0,1,6106,1,1,80.8929,80.5357,79.375,80.8929,81.875,76.4286,0,2,0,0,2,91,91,95,96,74,28,0,0,0,0,2,1,2,1,0,2,3,0,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,1116,1,1,34.6429,8.66071,8.66071,34.6429,17.3214,17.3214,1,1,1,1,1,97,0,0,0,0,5,0,1,1,1,1,1,2,1,0,2,1,0,1,18,12,2023
1.0,0,2,0,2,0,0,0,1,5351,0,0,83.5714,83.5714,81.25,82.7679,80.2679,79.2857,0,0,0,0,2,93,89,103,87,84,31,0,0,0,0,0,1,1,5,0,2,2,159,1,16,12,2023
1.0,0,4,0,6,0,0,0,1,6087,0,0,31.4286,31.4286,46.875,55.1786,35.3571,27.5893,1,1,1,1,1,89,87,44,0,0,7,0,0,1,1,1,1,2,5,0,2,1,0,1,18,12,2023
1.0,0,2,0,2,0,0,0,1,7039,0,0,81.6964,81.6964,79.7321,82.7679,82.4107,77.8571,0,2,0,0,2,96,89,97,95,76,26,0,0,0,0,2,1,1,5,11,2,1,159,1,18,12,2023
1.0,0,3,0,5,0,0,0,1,5454,0,0,72.7679,72.7679,75.5357,76.0714,72.0536,71.4286,2,2,2,2,2,88,91,85,72,76,22,0,0,0,2,2,0,0,0,0,0,0,-1,0,18,12,2023
0.0,0,3,0,6,0,0,0,1,6589,1,1,85.5357,85.4464,85.8929,85.5357,82.8571,83.4821,0,0,0,0,0,95,98,101,87,93,34,0,0,0,0,0,1,1,1,0,2,3,159,1,18,12,2023
1.0,1,3,0,2,0,1,0,1,6790,0,0,54.4643,54.4643,56.6071,66.5179,55.1786,39.5536,1,1,2,1,1,91,81,86,47,0,12,0,0,0,1,1,1,1,5,0,1,1,159,1,18,12,2023
0.0,1,3,0,6,0,0,0,1,6878,2,2,66.4286,64.8214,66.4286,73.3929,68.3929,46.6071,2,2,2,2,1,90,96,98,74,0,15,0,0,0,2,1,1,3,4,0,2,1,27,1,18,12,2023
1.0,0,2,0,5,0,0,1,1,6731,1,1,81.7857,81.7857,78.6607,81.7857,78.4821,75.7143,0,2,0,2,2,94,86,104,85,75,31,0,0,0,0,2,1,1,5,0,2,3,159,1,18,12,2023
1.0,0,3,0,7,0,1,0,1,7179,4,4,79.1071,83.6607,81.9643,81.9643,81.3393,79.1071,0,0,0,0,2,89,92,102,91,83,29,0,0,0,0,0,1,1,2,0,2,2,159,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,7055,2,2,64.7321,66.1607,64.7321,73.9286,69.8214,47.6786,2,2,2,2,1,93,88,100,80,0,18,0,0,0,2,1,1,1,4,0,2,2,150,1,18,12,2023
0.0,0,2,0,6,0,0,0,1,6768,1,1,39.2857,11.6964,22.9464,39.2857,23.3929,19.6429,1,1,1,1,1,89,42,0,0,0,5,0,1,1,1,1,1,2,1,0,2,1,0,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,6280,4,4,75.1786,78.5714,75.8036,76.5179,76.9643,75.1786,2,2,2,2,2,84,82,94,89,80,22,0,0,0,0,2,1,3,1,0,2,1,153,1,18,12,2023
0.0,0,2,0,6,0,0,0,1,1277,1,1,10.3571,2.58929,2.58929,10.3571,5.17857,5.17857,1,1,1,1,1,29,0,0,0,0,0,1,1,1,1,1,1,1,1,0,2,1,159,1,16,12,2023
1.0,0,2,0,4,0,0,0,1,4945,1,1,82.2321,80.8929,80.4464,82.2321,78.9286,73.9286,0,0,0,2,2,93,95,103,84,69,28,0,0,0,0,2,1,1,1,13,2,1,159,1,18,12,2023
1.0,1,3,0,2,0,1,0,1,3642,2,2,70.4464,68.3929,70.4464,71.6071,72.2321,71.7857,2,2,2,2,2,85,81,69,82,80,31,0,0,2,0,2,1,1,4,0,2,1,135,1,18,12,2023
0.0,1,2,0,2,0,0,0,1,6321,0,0,57.0536,57.0536,57.8571,65.4464,53.4821,38.4821,1,1,2,1,1,83,82,97,43,0,6,0,0,0,1,1,1,2,5,0,2,1,0,1,18,12,2023
0.0,0,1,1,5,0,0,1,1,3035,2,2,69.1071,69.5536,69.1071,74.0179,71.0714,69.8214,2,2,2,2,2,93,76,78,77,72,19,0,2,2,2,2,1,1,4,0,2,2,147,1,18,12,2023
1.0,0,2,0,4,0,1,0,1,6361,0,0,83.3929,83.3929,81.875,79.8214,80.1786,80.0893,0,0,2,0,0,83,91,100,90,90,28,0,0,0,0,0,1,1,5,0,1,1,159,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,6337,0,0,83.5714,83.5714,83.3929,85.4464,85.2679,81.9643,0,0,0,0,0,99,95,95,97,84,19,0,0,0,0,0,1,3,5,0,1,3,21,1,18,12,2023
1.0,0,2,0,5,0,0,0,1,6465,5,3,79.6429,80.3571,76.0714,80.625,79.6429,77.9464,0,2,0,2,2,96,78,95,92,81,37,0,2,0,0,0,1,1,5,11,2,3,156,1,18,12,2023
1.0,0,3,0,6,0,0,1,1,7055,2,2,77.4107,79.7321,77.4107,80.625,79.0179,68.9286,2,2,0,2,2,91,92,106,90,53,26,0,0,0,0,1,1,1,4,11,2,2,159,1,17,12,2023
1.0,1,1,0,2,0,0,0,1,5154,0,0,65.8929,65.8929,65.8036,66.4286,70.4464,66.25,2,2,2,2,2,75,75,69,88,68,16,2,2,2,0,2,1,2,5,0,2,2,0,1,16,12,2023
0.0,0,2,0,6,0,0,0,1,7040,2,2,76.3393,77.5893,76.3393,81.3393,79.1071,71.3393,2,2,0,2,2,98,89,96,89,60,20,0,0,0,0,1,1,3,4,0,2,1,16,1,16,12,2023
1.0,1,1,0,2,0,0,0,1,241,0,0,1.875,1.875,1.875,7.5,3.75,3.75,1,1,1,1,1,21,0,0,0,0,0,1,1,1,1,1,1,2,5,0,2,1,0,1,16,12,2023
1.0,1,3,0,6,0,0,0,1,6995,1,1,72.7679,65.4464,63.75,72.7679,70.8929,52.1429,2,2,2,2,1,93,82,90,85,14,20,0,0,0,0,1,1,2,1,9,2,1,0,1,17,12,2023
1.0,0,3,0,7,0,1,0,1,1940,2,2,70.4464,69.1071,70.4464,73.3929,73.8393,72.1429,2,2,2,2,2,90,80,70,85,77,25,0,2,2,0,2,1,1,4,0,2,1,159,1,18,12,2023
1.0,0,2,0,2,0,0,0,1,2663,0,0,61.3393,61.3393,62.8571,65.4464,64.6429,62.6786,2,2,2,2,2,80,73,65,72,65,19,2,2,2,2,2,1,2,5,9,1,2,0,1,16,12,2023
1.0,1,1,0,6,0,0,0,1,7162,0,0,64.375,64.375,66.4286,74.7321,67.5,46.6071,2,2,2,2,1,95,96,98,69,0,15,0,0,0,2,1,1,1,5,0,2,2,159,1,16,12,2023
1.0,0,4,0,6,0,0,0,1,6780,0,0,83.3929,83.3929,83.125,84.1964,82.5893,77.4107,0,0,0,0,2,94,98,103,91,74,34,0,0,0,0,2,1,1,5,9,2,2,159,1,17,12,2023
0.0,0,2,0,5,0,0,1,1,4327,0,0,75.1786,75.1786,75.9821,74.9107,76.6071,77.6786,2,2,2,2,2,83,85,79,88,91,28,0,0,2,0,0,1,1,5,0,1,1,159,1,18,12,2023
1.0,0,1,0,5,0,0,0,1,6031,0,0,83.3929,83.3929,81.6964,82.0536,80.5357,81.25,0,0,0,0,0,91,89,99,88,91,37,0,0,0,0,0,1,2,5,9,2,2,0,1,16,12,2023
1.0,0,3,0,6,0,0,0,1,120,4,4,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,2,0,1,1,0,1,18,12,2023
0.0,1,2,0,3,0,0,0,1,2816,4,4,66.5179,65.9821,64.9107,67.6786,67.0536,66.5179,2,2,2,2,2,81,70,73,76,72,22,0,2,2,2,2,0,0,0,0,0,0,-1,0,17,12,2023
1.0,0,2,0,5,0,0,0,1,6387,0,0,54.9107,54.9107,58.3929,67.4107,47.3214,36.25,1,1,2,1,1,91,86,100,19,0,18,0,0,0,1,1,1,3,5,0,2,1,135,1,18,12,2023
0.0,0,3,0,7,0,0,0,1,4166,1,1,85.8929,85.3571,84.2857,85.8929,83.3929,82.5,0,0,0,0,0,98,94,102,90,88,37,0,0,0,0,0,1,2,1,0,1,2,0,1,17,12,2023
1.0,0,3,0,2,0,0,0,1,3232,2,2,16.9643,10.5357,16.9643,37.8571,21.0714,18.9286,1,1,1,1,1,94,24,0,0,0,8,0,1,1,1,1,1,2,4,0,2,1,0,1,17,12,2023
1.0,0,5,0,7,0,0,0,1,5543,2,2,80.4464,81.7857,80.4464,81.3393,80.0893,76.3393,0,0,0,0,2,90,92,101,89,76,31,0,0,0,0,2,1,2,4,0,2,3,0,1,17,12,2023
1.0,0,1,0,2,0,1,0,1,6933,0,0,52.8571,52.8571,60.3571,66.7857,41.9643,33.3929,1,2,2,1,1,88,96,102,0,0,18,0,0,0,1,1,1,3,5,0,1,2,51,1,17,12,2023
0.0,1,2,0,4,0,0,0,1,2284,1,1,27.1429,6.78571,6.78571,27.1429,13.5714,13.5714,1,1,1,1,1,76,0,0,0,0,0,2,1,1,1,1,1,2,1,0,1,1,0,1,17,12,2023
1.0,0,2,0,2,0,0,0,1,6360,5,3,83.75,86.25,85.4464,85.625,83.75,81.25,0,0,0,0,0,94,98,106,91,84,37,0,0,0,0,0,1,1,3,0,2,3,159,1,17,12,2023
1.0,0,3,0,4,0,0,0,1,6236,1,1,84.7321,86.6964,84.0179,84.7321,83.8393,82.1429,0,0,0,0,0,93,92,106,94,87,31,0,0,0,0,0,1,1,1,0,2,1,159,1,17,12,2023
1.0,0,2,0,6,0,0,0,1,6213,1,1,81.9643,82.5,80.625,81.9643,82.0536,74.6429,0,0,0,0,2,90,94,104,95,67,37,0,0,0,0,2,1,1,1,0,2,3,159,1,17,12,2023
1.0,0,2,0,4,0,0,0,1,5036,2,2,82.5893,84.1964,82.5893,84.1071,80.8929,79.8214,0,0,0,0,2,95,92,104,86,84,31,0,0,0,0,0,1,1,4,0,2,3,147,1,17,12,2023
1.0,0,3,0,7,0,0,0,1,6529,2,2,84.1964,86.6964,84.1964,86.1607,84.2857,83.6607,0,0,0,0,0,98,91,104,93,90,34,0,0,0,0,0,1,1,4,13,2,1,159,1,18,12,2023
1.0,1,2,0,2,0,1,0,1,6756,1,1,84.1071,85.2679,84.375,84.1071,82.9464,82.0536,0,0,0,0,0,92,95,102,91,89,31,0,0,0,0,0,1,1,1,0,2,3,159,1,18,12,2023
0.0,0,2,0,4,0,0,0,1,6934,0,0,71.4286,71.4286,71.1607,76.1607,74.8214,59.1071,2,2,2,2,1,90,92,96,87,30,20,0,0,0,0,1,1,1,5,9,2,1,159,1,17,12,2023
1.0,0,3,0,6,0,0,0,1,6916,0,0,70.625,70.625,67.5,75.5357,74.375,52.1429,2,2,2,2,1,91,88,104,91,7,26,0,0,0,0,1,1,2,5,0,1,1,0,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,6836,0,0,82.4107,82.4107,80.625,81.0714,82.8571,79.2857,0,0,0,0,2,89,90,96,98,82,31,0,0,0,0,0,1,1,5,0,2,3,150,1,18,12,2023
1.0,0,3,0,2,0,0,0,1,7143,1,1,84.5536,84.7321,82.9464,84.5536,82.1429,81.6964,0,0,0,0,0,96,91,102,89,88,34,0,0,0,0,0,1,2,1,9,2,3,0,1,17,12,2023
1.0,0,2,0,6,0,0,0,1,1773,1,1,45.8929,15,36.1607,45.8929,30,22.9464,1,1,1,1,1,89,79,0,0,0,13,0,2,1,1,1,0,0,0,0,0,0,-1,0,17,12,2023
0.0,1,3,0,5,0,0,0,1,5799,0,0,76.9643,76.9643,76.6964,77.9464,75.8929,74.6429,2,2,2,2,2,89,87,91,82,79,28,0,0,0,0,2,1,2,5,0,1,2,0,1,18,12,2023
0.0,0,2,0,6,0,0,1,1,337,5,3,4.10714,2.05357,2.05357,8.21429,4.10714,4.10714,1,1,1,1,1,23,0,0,0,0,0,1,1,1,1,1,1,2,3,0,1,1,0,1,17,12,2023
1.0,0,3,0,4,0,1,0,1,6934,1,1,84.4643,84.7321,82.8571,84.4643,80.3571,83.6607,0,0,0,0,0,97,88,101,83,97,28,0,0,0,0,0,1,2,1,0,2,3,0,1,17,12,2023
0.0,0,3,0,6,0,0,0,1,2985,0,0,16.0714,16.0714,40.1786,48.2143,32.1429,24.1071,1,1,1,1,1,90,90,0,0,0,13,0,0,1,1,1,1,1,5,0,2,2,159,1,18,12,2023
0.0,1,2,0,5,0,1,0,1,6950,0,0,60.0893,60.0893,63.3036,73.9286,62.0536,44.1964,2,2,2,2,1,101,92,93,54,0,9,0,0,0,1,1,1,1,5,0,2,1,159,1,18,12,2023
0.0,0,3,0,6,0,0,0,1,5893,1,1,84.375,84.4643,84.0179,84.375,84.7321,84.7321,0,0,0,0,0,95,93,94,96,95,31,0,0,0,0,0,1,1,1,0,2,2,156,1,18,12,2023
0.0,0,2,0,6,0,0,0,1,7049,1,1,68.6607,58.3929,60.3571,68.6607,56.1607,40.3571,1,2,2,1,1,89,87,97,45,0,21,0,0,0,1,1,1,2,1,9,1,2,0,1,17,12,2023
1.0,0,3,0,2,0,1,0,1,7104,0,0,34.6429,34.6429,46.25,55.5357,34.9107,27.7679,1,1,1,1,1,88,80,55,0,0,7,0,2,1,1,1,1,2,5,9,1,2,0,1,17,12,2023
1.0,0,3,0,6,0,0,0,1,6689,1,1,84.0179,85.3571,81.7857,84.0179,83.3036,81.6071,0,0,0,0,0,95,87,103,95,86,28,0,0,0,0,0,1,3,1,0,2,2,54,1,17,12,2023
